idx,DI,C1_enriched,AU_CO_enriched,found
1467,10.1145/3706468.3706529,"[HassanyM, University of Pittsburgh] [BrusilovskyP, University of Pittsburgh] [ŠavelkaJ, Carnegie Mellon University] [NarayananABL, University of Pittsburgh] [AkhüseyinoğluK, University of Pittsburgh] [AgarwalA, Carnegie Mellon University] [HendrawanRA, University of Pittsburgh]",US,True
1468,10.1145/3706468.3706550,"[LiuN, Rice University] [SonkarS, Rice University] [MallickDB] [BaraniukRG, Rice University] [ChenZ, University of Central Florida]",US,True
1469,10.1145/3706598.3713125,"[ThompsonG, The University of Texas at Austin] [DombrowskiL, Georgia Institute of Technology] [SmithADR, The University of Texas at Austin]",US,True
1470,10.1145/3706598.3713443,"[JiaK, Hong Kong Polytechnic University] [YuJ, Hong Kong Polytechnic University]",HK,True
1471,10.1145/3706598.3713510,"[TanksleyT, UCLA Health] [SmithADR, The University of Texas at Austin] [SharmaS, The University of Texas at Austin] [HuffEW, The University of Texas at Austin]",US,True
1472,10.1145/3706598.3713513,"[BodonhelyiA, Technical University of Munich] [ThaqiE, Technical University of Munich] [ÖzdelS, Technical University of Munich] [BozkirE, Technical University of Munich] [KasneciE, Technical University of Munich]",DE,True
1473,10.1145/3706598.3713624,"[AliM, University of Washington] [DasguptaS, University of Washington]",US,True
1474,10.1145/3706598.3713677,"[JiangC] [FanY, Hong Kong University of Science and Technology; University of Hong Kong] [XieJ] [KuangE, Rochester Institute of Technology] [FengB, Hong Kong University of Science and Technology] [ZhangK, Hong Kong University of Science and Technology; University of Hong Kong] [FanM, Hong Kong University of Science and Technology; University of Hong Kong]",HK;US,True
1475,10.1145/3706598.3713714,"[PrabhudesaiS, University of Michigan] [KasiAP, University of Michigan] [MansinghA, University of Michigan] [AntarAD, University of Michigan] [ShenH, University of Washington] [BanovićN, University of Michigan]",US,True
1476,10.1145/3706598.3713748,"[MaS, Aalto University] [WangJ, ETH Zurich] [ZhangY, Hong Kong University of Science and Technology] [MaX, Hong Kong University of Science and Technology] [WangAY, ETH Zurich]",FI;CH;HK,True
1477,10.1145/3706598.3713778,"[LeeH, Carnegie Mellon University] [SarkarA, Microsoft Research (United Kingdom)] [TankelevitchL, Microsoft Research (United Kingdom)] [DrososI, Microsoft Research (United Kingdom)] [RintelS, Microsoft Research (United Kingdom)] [BanksR, Microsoft Research (United Kingdom)] [WilsonN, Microsoft Research (United Kingdom)]",US;GB,True
1478,10.1145/3706598.3713804,"[KiskolaJ, Tampere University] [RydenfeltH, University of Helsinki] [OlssonT, Tampere University] [HaapanenL, University of Jyväskylä] [VänttinenN, Aalto University] [NelimarkkaM, University of Helsinki] [SaariketoM, Lappeenranta-Lahti University of Technology] [LaaksonenS, University of Helsinki] [LehtiniemiT, University of Helsinki]",FI,True
1479,10.1145/3706598.3713832,"[JainY, University of Illinois Urbana-Champaign] [DemirtaşMA, University of Illinois Urbana-Champaign] [CunninghamK, University of Illinois Urbana-Champaign]",US,True
1480,10.1145/3706598.3713853,"[ZhangZ, Southern University of Science and Technology] [SunB, Aarhus University] [AnP, Southern University of Science and Technology]",CN;DK,True
1481,10.1145/3706598.3713934,"[ChenL, Zhejiang University of Science and Technology] [CheangW, Zhejiang University of Science and Technology] [JiangZ, Zhejiang University of Science and Technology] [XuY, Central South University] [CaiZ, Zhejiang University of Science and Technology] [SunL, Zhejiang International Studies University; Zhejiang University] [ChildsP, Dyson (United Kingdom); Imperial College London] [HanJ, University of Exeter] [HansenP, Stockholm University; Kista Photonics Research Center] [ZuoH, Dyson (United Kingdom); Imperial College London]",CN;GB;SE,True
1482,10.1145/3706598.3713952,"[ZhaS, Tsinghua University] [LiuY, Tsinghua University] [ZhengC, Hong Kong University of Science and Technology] [XuJ, University of California, Los Angeles] [YuF, Beijing University of Technology] [GongJ, Tsinghua University] [XuY, Tsinghua University]",CN;HK;US,True
1483,10.1145/3706598.3713989,"[SerafiniR, Ruhr University Bochum] [YardımA, Ruhr University Bochum] [NaiakshinaA, Ruhr University Bochum]",DE,True
1484,10.1145/3706598.3714037,"[LimJO, Georgia Institute of Technology] [BarkhuffG, Georgia Institute of Technology] [AwuahJ, Georgia Institute of Technology] [ClydeS, Georgia Institute of Technology] [SoganiR, Georgia Institute of Technology] [Gardner‐McCuneC, University of Florida] [TouretzkyDS, Carnegie Mellon University] [UchidiunoJ, Georgia Institute of Technology]",US,True
1485,10.1145/3706598.3714212,"[LiuY, Tsinghua University] [ZhaS, Tsinghua University] [ZhangY, Wuhan University; Tsinghua University] [WangY, University of Toronto] [ZhangYS, Wuhan University; Tsinghua University] [XinQ, Tsinghua University] [NieL, The University of Texas at Austin] [ZhangC, Cornell University] [XuY, Tsinghua University]",CN;CA;US,True
1486,10.1145/3706598.3714227,"[InieN, IT University of Copenhagen] [FalkJ, Aalborg University] [SelvanR, University of Copenhagen]",DK,True
1487,10.1145/3708035.3736021,"[PurwantoW, Old Dominion University] [YangM, Texas A&M University] [JiangP, University of Nebraska at Omaha] [MootsSC, Old Dominion University] [SosonkinaM, Old Dominion University] [WuH, University of Arizona]",US,True
1488,10.1145/3708359.3712104,"[KazemitabaarM, University of Toronto] [HuangO, University of Toronto] [SuhS, University of Toronto] [HenleyAZ, Carnegie Mellon University] [GrossmanT, University of Toronto]",CA;US,True
1489,10.1145/3708394.3708437,"[WangX, Shanghai Municipal Education Commission] [YuR, Shanghai Jiao Tong University] [ZhangY, Shanghai Jiao Tong University] [XuY, Shanghai Jiao Tong University]",CN,True
1490,10.1145/3708394.3708439,"[XieY, Zhejiang Gongshang University] [LinW, Zhejiang Gongshang University] [YuX, Zhejiang Gongshang University]",CN,True
1491,10.1145/3708394.3708446,"[ShiY, Guizhou University] [WuH]",CN,True
1492,10.1145/3708394.3708454,"[LiH, Hong Kong Polytechnic University] [XuL, Beijing Foreign Studies University]",HK;CN,True
1493,10.1145/3708526,"[MoreiraA, Universidade Nova de Lisboa] [LagoP, Vrije Universiteit Amsterdam] [HeldalR, Western Norway University of Applied Sciences] [BetzS, Furtwangen University] [BrooksI, University of the West of England] [CapillaR, Universidad Rey Juan Carlos] [CoroamăVC, Institute for Sustainability] [DubocL, Universitat Ramon Llull] [FernandesJP, New York University Abu Dhabi] [LeiflerO, Linköping University] [NguyenN, Western Norway University of Applied Sciences] [OyedejiS, Lappeenranta-Lahti University of Technology] [PenzenstadlerB, Chalmers University of Technology] [PetersA, KTH Royal Institute of Technology] [PorrasJ, Lappeenranta-Lahti University of Technology] [VentersCC, European Organization for Nuclear Research]",PT;NL;NO;DE;GB;ES;AE;SE;FI;CH,True
1494,10.1145/3709153,"[SprintG, Gonzaga University] [Schmitter‐EdgecombeM, Washington State University] [WeaverR, Washington State University] [WieseLK, Florida Atlantic University] [CookDJ, Washington State University]",US,True
1495,10.1145/3710966,"[ShowkatD, Northeastern University] [WangL, Georgia Institute of Technology] [ChanL, Northeastern University] [ToA, Northeastern University]",US,True
1496,10.1145/3711026,"[KepplerS, University of Michigan; Ross School] [SinchaisriWP, University of California, Berkeley] [SnyderCW, University of Michigan; Ross School]",US,True
1497,10.1145/3711129.3711244,"[YangY, Donghua University] [ZhangJ, Donghua University] [JiangX, Donghua University]",CN,True
1498,10.1145/3711403.3711410,"[WenJ, South China Normal University] [LinY, South China Normal University] [SiN, South China Normal University]",CN,True
1499,10.1145/3711403.3711424,[HuX] [XuY] [LiaoH] [MaJ],,True
1500,10.1145/3711403.3711435,"[QiY, Yunnan Normal University]",CN,True
1501,10.1145/3711403.3711438,"[ZhangS, Northwest Normal University] [HeX, Northwest Normal University] [ZhouY, Northwest Normal University] [JiangR, Northwest Normal University] [HanY, Northwest Normal University] [GuoX, Northwest Normal University]",CN,True
1502,10.1145/3711403.3711445,"[ZhouY, Northwest Normal University] [HeX, Northwest Normal University] [JiangR, Northwest Normal University] [ZhangS, Northwest Normal University] [HanY, Northwest Normal University] [GuoX, Northwest Normal University]",CN,True
1503,10.1145/3711403.3711448,"[LiL, Beijing Normal University] [WangC, Beijing Normal University] [ChenJ, Beijing Normal University] [SunH, Beijing Normal University] [ZhangH, Beijing Normal University]",CN,True
1504,10.1145/3711403.3711450,"[BoubakerA, École de Technologie Supérieure] [FangY, Central China Normal University]",CA;CN,True
1505,10.1145/3711403.3711453,"[LuoY, Lingnan Normal University] [KeD, Lingnan Normal University] [LinJ, Lingnan Normal University]",CN,True
1506,10.1145/3711403.3711454,"[SaiNVV, Northwest Normal University]",CN,True
1507,10.1145/3711403.3711457,"[ZhaoD, Qinghai Normal University] [ZhangD, Qinghai Normal University] [MaX, Qinghai Normal University]",CN,True
1508,10.1145/3711403.3711488,"[LinJ, Lingnan Normal University] [MaiS, Lingnan Normal University] [BB, Lingnan Normal University] [HeM, Lingnan Normal University] [WangX, Lingnan Normal University]",CN,True
1509,10.1145/3711670.3764619,"[ShirleyB, Montana State University] [ChristiaensHEB, Montana State University] [RouthB, Montana State University]",US,True
1510,10.1145/3711670.3764640,"[StrubbergBC, University of Colorado Colorado Springs] [BlackburnH, University of Colorado Colorado Springs]",US,True
1511,10.1145/3711670.3764642,"[PowellKW, University of Cincinnati]",US,True
1512,10.1145/3711904,"[HyrynsalmiSM, Lappeenranta-Lahti University of Technology] [BaltesS, University of Bayreuth] [BrownC, Virginia Tech] [PrikladnickiR, Pontifícia Universidade Católica do Rio Grande do Sul] [Rodríguez-PérezG, University of British Columbia; University of British Columbia, Okanagan Campus] [SerebrenikA, Eindhoven University of Technology] [SimmondsJ, University of Chile] [TrinkenreichB, Colorado State University] [WangY, Beijing University of Posts and Telecommunications] [LiebelG, Reykjavík University; Reykjavík Energy (Iceland)]",FI;DE;US;BR;CA;NL;CL;CN;IS,True
1513,10.1145/3713043.3727056,"[HeK, University of California, Irvine] [LiuX, University of Michigan] [XuY, Harvard University] [BustamanteAS, University of California, Irvine] [WarschauerM, University of California, Irvine]",US,True
1514,10.1145/3713043.3728853,"[KlemettiläPA, University of Oulu] [SharmaS, University of Oulu] [MochiyamaF, University of Oulu] [IivariN, University of Oulu] [IwataM, University of Oulu] [KoivistoJ]",FI,True
1515,10.1145/3715275.3732115,"[ParaschouE, Aristotle University of Thessaloniki] [MichaliM, Aristotle University of Thessaloniki] [YfantidouS, Aristotle University of Thessaloniki] [KaramanidisS, Aristotle University of Thessaloniki] [KalogerosSR, Aristotle University of Thessaloniki] [VakaliA, Aristotle University of Thessaloniki]",GR,True
1516,10.1145/3715275.3732142,"[SolystJ, University of Washington] [PengC, Carnegie Mellon University] [DengWH, Carnegie Mellon University] [PratapaP, Carnegie Mellon University] [OganA, Carnegie Mellon University] [HammerJ, Carnegie Mellon University] [HongJ, Carnegie Mellon University] [EslamiM, Carnegie Mellon University]",US,True
1517,10.1145/3715275.3732176,"[YinY, University of Wisconsin–Madison] [KarumbaiahS, University of Wisconsin–Madison] [AcquayeS, University of Wisconsin–Madison]",US,True
1518,10.1145/3715668.3736370,"[LiuM, University of Bristol] [VighE, University of Bristol] [RoudautA, University of Bristol]",GB,True
1519,10.1145/3715669.3725868,"[MohamedS, Belmont University] [IsmailNN, Belmont University] [HernandezKA, Belmont University] [ParvinA, Belmont University] [OliverM, Belmont University] [ParraE, Belmont University]",US,True
1520,10.1145/3715762,"[RaheC, Universität Hamburg] [MaalejW, Universität Hamburg]",DE,True
1521,10.1145/3715764,"[MoumoulaMB, University of Luxembourg] [KaboréAK, University of Luxembourg] [KleinJ, University of Luxembourg] [BissyandéTF, University of Luxembourg]",LU,True
1522,10.1145/3716368.3735257,"[LanR, University of Arizona] [AzimiE, University of Arizona]",US,True
1523,10.1145/3716640.3716645,"[YeomS, University of Tasmania] [HerbertN, University of Tasmania] [RyuR, University of Tasmania]",AU,True
1524,10.1145/3716640.3716649,"[PratherJ, Abilene Christian University] [ReevesBN, Abilene Christian University] [DennyP, University of Auckland] [LeinonenJ, Aalto University] [MacNeilS, Temple University] [Luxton-ReillyA, University of Auckland] [OrvalhoJ, Polytechnic Institute of Coimbra; University of Coimbra] [AlipourMA, University of Houston] [AlfageehA, University of Houston] [AmaroucheT, University of Toronto; The Scarborough Hospital] [KimmelB, Abilene Christian University] [WrightJ, Abilene Christian University] [BlakeM, Abilene Christian University] [BarbreG, Abilene Christian University]",US;NZ;FI;PT;CA,True
1525,10.1145/3716640.3716650,"[MannilaL, University of Helsinki] [HällströmJ, Linköping University] [NordlöfC, Linköping University] [HeintzF, Linköping University] [SperlingK, Linköping University] [StenlidenL, Linköping University]",FI;SE,True
1526,10.1145/3716640.3716651,"[QiaoS, University of Auckland] [DennyP, University of Auckland] [GiacamanN, University of Auckland]",NZ,True
1527,10.1145/3716640.3716652,"[EdwardsJ, Utah State University] [HellasA, Aalto University] [LeinonenJ, Aalto University]",US;FI,True
1528,10.1145/3716640.3716655,"[WüenscheB, University of Auckland] [HooperS, University of Auckland] [WhalleyJ, Auckland University of Technology] [StraandIJ, University of Stavanger] [DennyP, University of Auckland] [CrowT, University of Auckland] [Lange-NawkaD, University of Auckland] [Luxton-ReillyA, University of Auckland] [ThompsonS, University of Cambridge]",NZ;NO;GB,True
1529,10.1145/3716640.3716656,"[VadapartyA, University of California San Diego] [GengF, University of California San Diego] [SmithDH, University of Illinois System] [BenarioJG, Google (United States)] [ZingaroD, University of Toronto] [PorterL, University of California San Diego]",US;CA,True
1530,10.1145/3716640.3716657,"[AroraU, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [GargA, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [GuptaA, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [JainS, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [MehtaRL, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [OberoiR, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [Prachi, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [RainaA, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [SainiM, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [SharmaS, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [SinghJ, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [TyagiS, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi] [KumarD, Indraprastha Institute of Information Technology Delhi; Indian Institute of Technology Delhi; Birla Institute of Technology and Science, Pilani]",IN,True
